"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","181","This method is used to verify the authenticated user can get newly created playlist","Surefire suite","Sat Mar 14 10:50:45 IST 2026","failed","Sat Mar 14 10:50:45 IST 2026","com.spotify.oauth2.tests.PlaylistTests","Surefire test","com.spotify.oauth2.tests.PlaylistTests","getPlaylist"
"","2198","This method is used to verify the authenticated user can create a playlist","Surefire suite","Sat Mar 14 10:50:43 IST 2026","broken","Sat Mar 14 10:50:45 IST 2026","com.spotify.oauth2.tests.PlaylistTests","Surefire test","com.spotify.oauth2.tests.PlaylistTests","createPlaylist"
"","167","This method is used to verify the authenticated user cant create a playlist with empty name","Surefire suite","Sat Mar 14 10:50:45 IST 2026","broken","Sat Mar 14 10:50:46 IST 2026","com.spotify.oauth2.tests.PlaylistTests","Surefire test","com.spotify.oauth2.tests.PlaylistTests","noNameToCreatePlaylist"
"","150","This method is used to verify with expired token to create a playlist","Surefire suite","Sat Mar 14 10:50:46 IST 2026","passed","Sat Mar 14 10:50:46 IST 2026","com.spotify.oauth2.tests.PlaylistTests","Surefire test","com.spotify.oauth2.tests.PlaylistTests","expiredTokenToCreatePlaylist"
"","172","This method is used to verify the authenticated user can update a playlist","Surefire suite","Sat Mar 14 10:50:45 IST 2026","failed","Sat Mar 14 10:50:45 IST 2026","com.spotify.oauth2.tests.PlaylistTests","Surefire test","com.spotify.oauth2.tests.PlaylistTests","updatePlaylist"
