"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","182","This method is used to verify the authenticated user can update a playlist","Surefire suite","Mon Jun 01 10:03:17 IST 2026","failed","Mon Jun 01 10:03:17 IST 2026","com.spotify.oauth2.tests.PlaylistTests","Surefire test","com.spotify.oauth2.tests.PlaylistTests","updatePlaylist"
"","2294","This method is used to verify the authenticated user can create a playlist","Surefire suite","Mon Jun 01 10:03:15 IST 2026","failed","Mon Jun 01 10:03:17 IST 2026","com.spotify.oauth2.tests.PlaylistTests","Surefire test","com.spotify.oauth2.tests.PlaylistTests","createPlaylist"
"","193","This method is used to verify with expired token to create a playlist","Surefire suite","Mon Jun 01 10:03:17 IST 2026","passed","Mon Jun 01 10:03:18 IST 2026","com.spotify.oauth2.tests.PlaylistTests","Surefire test","com.spotify.oauth2.tests.PlaylistTests","expiredTokenToCreatePlaylist"
"","177","This method is used to verify the authenticated user can get newly created playlist","Surefire suite","Mon Jun 01 10:03:17 IST 2026","failed","Mon Jun 01 10:03:17 IST 2026","com.spotify.oauth2.tests.PlaylistTests","Surefire test","com.spotify.oauth2.tests.PlaylistTests","getPlaylist"
"","161","This method is used to verify the authenticated user cant create a playlist with empty name","Surefire suite","Mon Jun 01 10:03:17 IST 2026","broken","Mon Jun 01 10:03:17 IST 2026","com.spotify.oauth2.tests.PlaylistTests","Surefire test","com.spotify.oauth2.tests.PlaylistTests","noNameToCreatePlaylist"
