"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","382","This method is used to verify the authenticated user can update a playlist","Surefire suite","Mon Dec 22 10:32:47 IST 2025","passed","Mon Dec 22 10:32:47 IST 2025","com.spotify.oauth2.tests.PlaylistTests","Surefire test","com.spotify.oauth2.tests.PlaylistTests","updatePlaylist"
"","2544","This method is used to verify the authenticated user can create a playlist","Surefire suite","Mon Dec 22 10:32:44 IST 2025","passed","Mon Dec 22 10:32:47 IST 2025","com.spotify.oauth2.tests.PlaylistTests","Surefire test","com.spotify.oauth2.tests.PlaylistTests","createPlaylist"
"","295","This method is used to verify the authenticated user can get newly created playlist","Surefire suite","Mon Dec 22 10:32:47 IST 2025","passed","Mon Dec 22 10:32:47 IST 2025","com.spotify.oauth2.tests.PlaylistTests","Surefire test","com.spotify.oauth2.tests.PlaylistTests","getPlaylist"
"","150","This method is used to verify with expired token to create a playlist","Surefire suite","Mon Dec 22 10:32:48 IST 2025","passed","Mon Dec 22 10:32:48 IST 2025","com.spotify.oauth2.tests.PlaylistTests","Surefire test","com.spotify.oauth2.tests.PlaylistTests","expiredTokenToCreatePlaylist"
"","165","This method is used to verify the authenticated user cant create a playlist with empty name","Surefire suite","Mon Dec 22 10:32:47 IST 2025","passed","Mon Dec 22 10:32:48 IST 2025","com.spotify.oauth2.tests.PlaylistTests","Surefire test","com.spotify.oauth2.tests.PlaylistTests","noNameToCreatePlaylist"
