"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","182","This method is used to verify with expired token to create a playlist","Surefire suite","Fri Jan 23 10:04:05 IST 2026","passed","Fri Jan 23 10:04:05 IST 2026","com.spotify.oauth2.tests.PlaylistTests","Surefire test","com.spotify.oauth2.tests.PlaylistTests","expiredTokenToCreatePlaylist"
"","380","This method is used to verify the authenticated user can get newly created playlist","Surefire suite","Fri Jan 23 10:04:04 IST 2026","passed","Fri Jan 23 10:04:04 IST 2026","com.spotify.oauth2.tests.PlaylistTests","Surefire test","com.spotify.oauth2.tests.PlaylistTests","getPlaylist"
"","3134","This method is used to verify the authenticated user can create a playlist","Surefire suite","Fri Jan 23 10:04:00 IST 2026","passed","Fri Jan 23 10:04:04 IST 2026","com.spotify.oauth2.tests.PlaylistTests","Surefire test","com.spotify.oauth2.tests.PlaylistTests","createPlaylist"
"","344","This method is used to verify the authenticated user cant create a playlist with empty name","Surefire suite","Fri Jan 23 10:04:04 IST 2026","passed","Fri Jan 23 10:04:05 IST 2026","com.spotify.oauth2.tests.PlaylistTests","Surefire test","com.spotify.oauth2.tests.PlaylistTests","noNameToCreatePlaylist"
"","344","This method is used to verify the authenticated user can update a playlist","Surefire suite","Fri Jan 23 10:04:04 IST 2026","passed","Fri Jan 23 10:04:04 IST 2026","com.spotify.oauth2.tests.PlaylistTests","Surefire test","com.spotify.oauth2.tests.PlaylistTests","updatePlaylist"
