"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","289","This method is used to verify with expired token to create a playlist","Surefire suite","Thu Jul 09 10:55:07 IST 2026","passed","Thu Jul 09 10:55:07 IST 2026","com.spotify.oauth2.tests.PlaylistTests","Surefire test","com.spotify.oauth2.tests.PlaylistTests","expiredTokenToCreatePlaylist"
"","2268","This method is used to verify the authenticated user can create a playlist","Surefire suite","Thu Jul 09 10:55:04 IST 2026","failed","Thu Jul 09 10:55:06 IST 2026","com.spotify.oauth2.tests.PlaylistTests","Surefire test","com.spotify.oauth2.tests.PlaylistTests","createPlaylist"
"","353","This method is used to verify the authenticated user can update a playlist","Surefire suite","Thu Jul 09 10:55:06 IST 2026","failed","Thu Jul 09 10:55:06 IST 2026","com.spotify.oauth2.tests.PlaylistTests","Surefire test","com.spotify.oauth2.tests.PlaylistTests","updatePlaylist"
"","473","This method is used to verify the authenticated user can get newly created playlist","Surefire suite","Thu Jul 09 10:55:06 IST 2026","failed","Thu Jul 09 10:55:07 IST 2026","com.spotify.oauth2.tests.PlaylistTests","Surefire test","com.spotify.oauth2.tests.PlaylistTests","getPlaylist"
"","255","This method is used to verify the authenticated user cant create a playlist with empty name","Surefire suite","Thu Jul 09 10:55:07 IST 2026","broken","Thu Jul 09 10:55:07 IST 2026","com.spotify.oauth2.tests.PlaylistTests","Surefire test","com.spotify.oauth2.tests.PlaylistTests","noNameToCreatePlaylist"
