"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","280","This method is used to verify the authenticated user can update a playlist","Surefire suite","Wed Aug 27 11:04:22 IST 2025","passed","Wed Aug 27 11:04:22 IST 2025","com.spotify.oauth2.tests.PlaylistTests","Surefire test","com.spotify.oauth2.tests.PlaylistTests","updatePlaylist"
"","185","This method is used to verify the authenticated user cant create a playlist with empty name","Surefire suite","Wed Aug 27 11:04:23 IST 2025","passed","Wed Aug 27 11:04:23 IST 2025","com.spotify.oauth2.tests.PlaylistTests","Surefire test","com.spotify.oauth2.tests.PlaylistTests","noNameToCreatePlaylist"
"","277","This method is used to verify the authenticated user can get newly created playlist","Surefire suite","Wed Aug 27 11:04:22 IST 2025","passed","Wed Aug 27 11:04:23 IST 2025","com.spotify.oauth2.tests.PlaylistTests","Surefire test","com.spotify.oauth2.tests.PlaylistTests","getPlaylist"
"","2652","This method is used to verify the authenticated user can create a playlist","Surefire suite","Wed Aug 27 11:04:19 IST 2025","passed","Wed Aug 27 11:04:22 IST 2025","com.spotify.oauth2.tests.PlaylistTests","Surefire test","com.spotify.oauth2.tests.PlaylistTests","createPlaylist"
"","167","This method is used to verify with expired token to create a playlist","Surefire suite","Wed Aug 27 11:04:23 IST 2025","passed","Wed Aug 27 11:04:23 IST 2025","com.spotify.oauth2.tests.PlaylistTests","Surefire test","com.spotify.oauth2.tests.PlaylistTests","expiredTokenToCreatePlaylist"
